City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
285,Doctor Juan Manuel Frutos,PY,2020-07-29 21:39:40,-25.37,-55.8,48.49,67,0,4.59
286,Quatre Cocos,MU,2020-07-29 21:39:40,-20.21,57.76,71.6,83,40,10.29
287,Coquimbo,CL,2020-07-29 21:38:58,-29.95,-71.34,57.2,76,1,9.17
288,Moose Factory,CA,2020-07-29 21:39:40,51.26,-80.61,66.2,77,75,5.82
289,Puerto Penasco,MX,2020-07-29 21:39:41,31.32,-113.53,88.0,79,0,14.0
290,Okha,RU,2020-07-29 21:39:41,53.57,142.95,67.75,91,46,5.75
291,Evensk,RU,2020-07-29 21:39:39,61.95,159.23,54.09,69,97,9.31
292,Puerto Escondido,MX,2020-07-29 21:39:41,15.85,-97.07,84.56,74,69,7.07
293,Mount Abu,IN,2020-07-29 21:39:41,24.59,72.71,72.36,100,68,4.03
294,Guerrero Negro,MX,2020-07-29 21:39:41,27.98,-114.06,80.47,52,3,16.62
295,Tezu,IN,2020-07-29 21:39:41,27.92,96.17,74.17,87,100,3.42
296,Srednekolymsk,RU,2020-07-29 21:39:42,67.45,153.68,51.44,60,94,11.45
297,Grindavik,IS,2020-07-29 21:39:42,63.84,-22.43,51.8,81,75,6.93
298,Dong Xoai,VN,2020-07-29 21:39:42,11.53,106.92,75.38,96,100,0.22
299,Katherine,AU,2020-07-29 21:39:42,-14.47,132.27,48.2,49,0,5.82
300,Palmerston,AU,2020-07-29 21:39:42,-12.49,130.98,64.4,31,0,8.05
301,Madison Heights,US,2020-07-29 21:39:42,42.49,-83.11,87.8,51,40,5.82
302,Luquillo,PR,2020-07-29 21:39:42,18.37,-65.72,80.6,88,90,20.8
303,Mount Isa,AU,2020-07-29 21:39:42,-20.73,139.5,59.0,41,0,10.29
304,Kralendijk,BQ,2020-07-29 21:39:42,12.15,-68.27,86.0,74,75,10.29
305,North Bend,US,2020-07-29 21:39:42,43.41,-124.22,72.0,72,1,11.41
306,Zunyi,CN,2020-07-29 21:39:43,27.69,106.91,68.02,92,99,2.46
307,Coihaique,CL,2020-07-29 21:39:43,-45.58,-72.07,39.2,69,99,2.64
308,Monteagudo,BO,2020-07-29 21:39:43,-19.82,-63.98,54.5,40,0,3.74
309,Alofi,NU,2020-07-29 21:39:43,-19.06,-169.92,73.4,69,75,10.29
310,Pisco,PE,2020-07-29 21:39:33,-13.7,-76.22,64.4,72,8,8.05
311,Hibbing,US,2020-07-29 21:39:44,47.43,-92.94,75.2,50,20,9.17
312,Kenai,US,2020-07-29 21:39:44,60.55,-151.26,71.6,60,1,8.05
313,Dimitrovgrad,RU,2020-07-29 21:39:44,54.21,49.62,62.6,72,24,2.24
314,Beringovskiy,RU,2020-07-29 21:39:44,63.05,179.32,54.79,79,91,7.9
315,Phoenix,US,2020-07-29 21:39:44,33.45,-112.07,111.99,11,20,9.17
316,Shingu,JP,2020-07-29 21:39:44,33.73,135.98,76.95,90,26,2.39
317,Georgetown,MY,2020-07-29 21:39:44,5.41,100.34,80.6,88,20,2.24
318,Kodiak,US,2020-07-29 21:39:44,57.79,-152.41,62.6,67,1,5.82
319,Vangaindrano,MG,2020-07-29 21:39:45,-23.35,47.6,66.11,93,76,6.38
320,Bulgan,MN,2020-07-29 21:39:45,48.81,103.53,53.98,84,0,4.59
321,Bengkulu,ID,2020-07-29 21:39:30,-3.8,102.27,73.45,90,82,4.18
322,Bowen,AU,2020-07-29 21:39:45,-20.02,148.23,57.99,93,0,7.29
323,Arsenyev,RU,2020-07-29 21:39:45,44.16,133.27,67.14,88,35,2.51
324,Port Lincoln,AU,2020-07-29 21:39:45,-34.73,135.87,51.04,87,0,3.98
325,Soledade,BR,2020-07-29 21:39:33,-28.82,-52.51,35.94,94,0,5.61
326,Inhambane,MZ,2020-07-29 21:39:45,-23.86,35.38,65.01,78,0,8.43
327,Kahului,US,2020-07-29 21:39:45,20.89,-156.47,87.8,48,40,24.16
328,Broome,US,2020-07-29 21:39:25,42.25,-75.83,66.2,93,90,9.17
329,Lancaster,US,2020-07-29 21:35:13,40.25,-76.25,91.4,31,1,8.05
330,Carutapera,BR,2020-07-29 21:39:46,-1.2,-46.02,76.95,86,0,4.27
331,Ballina,AU,2020-07-29 21:39:46,-28.87,153.57,53.6,87,11,9.17
332,Vilyuysk,RU,2020-07-29 21:39:46,63.76,121.62,51.62,67,25,6.46
333,Pidhorodne,UA,2020-07-29 21:39:46,48.58,35.11,69.8,56,3,2.24
334,Heihe,CN,2020-07-29 21:39:47,50.24,127.49,68.0,100,75,1.1
335,Haines Junction,CA,2020-07-29 21:39:47,60.75,-137.51,71.71,45,47,3.44
336,Grand Baie,MU,2020-07-29 21:39:47,-20.02,57.58,71.01,77,41,3.0
337,Safaga,EG,2020-07-29 21:39:47,26.73,33.94,96.8,26,0,10.29
338,Bandarbeyla,SO,2020-07-29 21:39:47,9.49,50.81,78.33,76,51,24.83
339,Aksarka,RU,2020-07-29 21:39:47,66.56,67.8,45.55,92,90,6.42
340,Constitucion,CL,2020-07-29 21:39:47,-35.33,-72.42,50.7,67,98,4.32
341,Druzhba,UA,2020-07-29 21:39:47,52.04,33.95,64.44,90,100,3.74
342,Buala,SB,2020-07-29 21:39:47,-8.14,159.59,83.23,69,69,2.66
343,Aktash,RU,2020-07-29 21:39:47,50.3,87.73,41.92,96,100,3.18
344,Naze,JP,2020-07-29 21:39:48,28.37,129.48,78.8,100,10,3.36
345,Den Helder,NL,2020-07-29 21:38:24,52.96,4.76,55.0,81,32,3.36
346,Ribeira Grande,PT,2020-07-29 21:39:48,38.52,-28.7,75.2,88,40,16.11
347,Otane,NZ,2020-07-29 21:39:48,-39.88,176.63,42.01,96,7,1.01
348,Mubi,NG,2020-07-29 21:39:48,10.27,13.26,72.95,91,100,4.38
349,Nishihara,JP,2020-07-29 21:39:48,26.18,127.76,84.2,83,75,10.29
350,Whitehorse,CA,2020-07-29 21:36:59,60.72,-135.05,64.0,59,75,6.93
351,Biak,ID,2020-07-29 21:39:49,-0.91,122.88,75.4,84,100,8.9
352,Belle Glade,US,2020-07-29 21:39:49,26.68,-80.67,90.0,59,93,1.01
353,Borovskoy,KZ,2020-07-29 21:39:49,53.8,64.15,58.64,89,75,4.27
354,Wajima,JP,2020-07-29 21:39:49,37.4,136.9,74.62,85,47,1.34
355,Thinadhoo,MV,2020-07-29 21:39:49,0.53,72.93,83.07,77,41,16.71
356,Klyuchi,RU,2020-07-29 21:39:49,52.27,79.17,55.63,85,9,8.12
357,Siocon,PH,2020-07-29 21:39:49,7.71,122.14,78.96,81,100,5.26
358,Porto Nacional,BR,2020-07-29 21:39:49,-10.71,-48.42,86.0,37,1,4.7
359,Souillac,MU,2020-07-29 21:39:49,-20.52,57.52,71.6,83,40,10.29
360,Leningradskiy,RU,2020-07-29 21:39:50,69.38,178.42,43.0,70,16,12.62
361,Deputatskiy,RU,2020-07-29 21:39:50,69.3,139.9,42.87,68,49,7.96
362,Point Pleasant,US,2020-07-29 21:39:50,40.08,-74.07,88.0,70,1,8.05
363,Alice Springs,AU,2020-07-29 21:35:13,-23.7,133.88,35.6,51,0,4.7
364,Westport,US,2020-07-29 21:39:50,41.14,-73.36,89.01,52,1,12.75
365,Shache,CN,2020-07-29 21:39:50,38.42,77.24,74.52,31,18,7.45
366,Puerto Leguizamo,CO,2020-07-29 21:39:50,-0.19,-74.78,79.14,94,97,1.66
367,Fuerte Olimpo,PY,2020-07-29 21:39:50,-21.04,-57.87,57.52,44,77,5.53
368,Christchurch,NZ,2020-07-29 21:37:27,-43.53,172.63,52.0,100,54,5.82
369,Half Moon Bay,US,2020-07-29 21:39:51,37.46,-122.43,75.0,82,40,6.93
370,Sahuaripa,MX,2020-07-29 21:39:51,29.05,-109.23,99.07,38,27,6.46
371,Tartus,SY,2020-07-29 21:35:51,34.89,35.89,81.0,73,0,4.7
372,Kokoda,PG,2020-07-29 21:39:51,-8.88,147.74,77.95,69,55,0.58
373,Sohag,EG,2020-07-29 21:39:51,26.56,31.69,93.2,23,0,8.05
374,Trzebiatow,PL,2020-07-29 21:39:51,54.06,15.26,64.0,61,23,14.12
375,Cherskiy,RU,2020-07-29 21:39:10,68.75,161.3,47.88,62,15,15.12
376,Sandwick,GB,2020-07-29 21:39:51,60.0,-1.25,51.8,87,98,19.46
377,Innisfail,AU,2020-07-29 21:39:52,-17.53,146.03,53.01,83,3,3.0
378,Bozhou,CN,2020-07-29 21:39:52,33.88,115.77,74.66,96,4,5.77
379,Waipawa,NZ,2020-07-29 21:39:52,-41.41,175.52,51.8,81,2,14.99
380,Palomares,MX,2020-07-29 21:39:52,17.15,-95.07,83.98,81,91,6.91
381,Lamar,US,2020-07-29 21:39:52,33.67,-95.58,95.0,53,1,11.41
382,Yongzhou,CN,2020-07-29 21:39:52,26.46,111.6,78.19,88,99,1.63
383,Chernushka,RU,2020-07-29 21:39:52,56.51,56.08,58.77,94,88,6.96
384,Maniwaki,CA,2020-07-29 21:39:52,46.38,-75.97,73.62,76,24,3.6
385,Yulara,AU,2020-07-29 21:39:52,-25.24,130.99,44.6,42,0,9.17
386,Saint-Pierre,RE,2020-07-29 21:39:53,-21.34,55.48,69.8,88,40,2.24
387,Palasa,IN,2020-07-29 21:39:53,18.77,84.42,80.29,85,85,1.7
388,Maymyo,MM,2020-07-29 21:39:53,22.03,96.47,65.01,99,100,1.14
389,Kushima,JP,2020-07-29 21:39:53,31.46,131.23,71.6,100,40,3.36
390,Patacamaya,BO,2020-07-29 21:39:53,-17.23,-67.92,50.29,55,0,9.01
391,Chekhov,RU,2020-07-29 21:39:53,55.14,37.47,68.0,72,100,6.71
392,Inuvik,CA,2020-07-29 21:39:53,68.35,-133.72,50.0,87,75,5.82
393,Olafsvik,IS,2020-07-29 21:39:53,64.89,-23.71,51.42,81,83,3.74
394,Takestan,IR,2020-07-29 21:39:53,36.07,49.7,75.2,60,39,6.93
395,La Ronge,CA,2020-07-29 21:39:54,55.1,-105.28,86.0,40,40,6.93
396,Owando,CG,2020-07-29 21:39:54,-0.48,15.9,74.73,79,97,2.89
397,Polyarnyy,RU,2020-07-29 21:39:54,69.2,33.45,53.6,81,0,4.47
398,Pacific Grove,US,2020-07-29 21:39:54,36.62,-121.92,71.6,56,1,9.17
399,Soddy-Daisy,US,2020-07-29 21:39:54,35.24,-85.19,91.0,77,93,3.0
400,Garden City,US,2020-07-29 21:39:54,42.33,-83.33,87.8,62,40,8.05
401,Amga,RU,2020-07-29 21:39:54,60.9,131.96,56.41,76,0,2.73
402,Cockburn Town,TC,2020-07-29 21:39:54,21.46,-71.14,86.0,70,20,18.34
403,Saint-Philippe,RE,2020-07-29 21:39:54,-21.36,55.77,69.8,88,40,2.24
404,High Level,CA,2020-07-29 21:39:12,58.52,-117.14,71.6,53,75,2.24
405,Hirara,JP,2020-07-29 21:39:55,24.8,125.28,85.12,81,91,20.42
406,Lashio,MM,2020-07-29 21:39:55,22.93,97.75,67.06,100,100,0.87
407,Poya,NC,2020-07-29 21:39:55,-21.35,165.15,75.06,75,16,9.42
408,Bristol,US,2020-07-29 21:37:09,41.83,-71.17,88.0,51,15,5.01
409,Xuddur,SO,2020-07-29 21:39:55,4.12,43.89,73.9,78,2,15.28
410,Bonavista,CA,2020-07-29 21:39:55,48.65,-53.11,55.0,86,18,3.0
411,Kalmunai,LK,2020-07-29 21:39:55,7.42,81.82,79.59,77,99,3.15
412,Fare,PF,2020-07-29 21:39:55,-16.7,-151.02,79.65,76,100,19.69
413,East Moline,US,2020-07-29 21:39:56,41.5,-90.44,87.8,58,1,5.82
414,Usatove,UA,2020-07-29 21:39:56,46.53,30.66,71.6,73,0,2.24
415,Cutrofiano,IT,2020-07-29 21:39:56,40.13,18.2,75.99,78,5,2.24
416,Ahipara,NZ,2020-07-29 21:39:56,-35.17,173.17,58.12,76,100,12.12
417,Saint-Leu,RE,2020-07-29 21:39:56,-21.15,55.28,69.8,88,40,2.24
418,Sao Joao Da Barra,BR,2020-07-29 21:39:56,-21.64,-41.05,75.2,78,40,13.87
419,Gerash,IR,2020-07-29 21:39:56,27.67,54.14,89.6,40,40,3.58
420,Yarmouth,US,2020-07-29 21:39:56,41.71,-70.23,84.2,48,1,11.41
421,Hailey,US,2020-07-29 21:39:56,43.52,-114.32,80.6,36,40,10.29
422,Clyde River,CA,2020-07-29 21:39:57,70.47,-68.59,41.0,93,75,12.75
423,Caravelas,BR,2020-07-29 21:39:57,-17.71,-39.25,69.48,74,0,3.33
424,Langres,FR,2020-07-29 21:39:57,47.83,5.33,64.99,55,0,6.82
425,Mehamn,NO,2020-07-29 21:39:30,71.04,27.85,53.6,81,0,10.29
426,Opuwo,NA,2020-07-29 21:39:57,-18.06,13.84,57.92,35,0,8.39
427,Klaksvik,FO,2020-07-29 21:39:57,62.23,-6.59,46.4,93,96,18.34
428,Torbay,CA,2020-07-29 21:35:16,47.67,-52.73,57.99,87,40,5.82
429,Flinders,AU,2020-07-29 21:39:57,-34.58,150.86,52.0,87,0,1.01
430,Isabela,PH,2020-07-29 21:39:57,6.71,121.97,78.58,83,100,3.49
431,Potosi,BO,2020-07-29 21:39:58,-19.58,-65.75,48.72,43,0,5.32
432,Aginskoye,RU,2020-07-29 21:39:58,51.1,114.53,65.46,82,100,0.63
433,Faanui,PF,2020-07-29 21:39:25,-16.48,-151.75,79.54,78,100,18.75
434,Kanniyakumari,IN,2020-07-29 21:39:58,8.08,77.57,78.84,81,97,22.3
435,Bajil,YE,2020-07-29 21:39:58,15.06,43.29,86.0,67,100,8.37
436,The Valley,AI,2020-07-29 21:39:58,18.22,-63.06,79.0,94,40,19.46
437,Saint-Georges,GD,2020-07-29 21:39:58,12.06,-61.75,83.05,80,54,12.3
438,Lincoln,US,2020-07-29 21:37:53,40.8,-96.67,80.6,74,75,8.05
439,Brezno,SK,2020-07-29 21:39:58,48.8,19.64,63.0,69,59,3.02
440,Geraldton,AU,2020-07-29 21:39:58,-28.77,114.6,48.2,87,0,11.41
441,Yaan,NG,2020-07-29 21:39:58,7.38,8.57,73.04,93,3,5.23
442,Sydney,AU,2020-07-29 21:36:48,-33.87,151.21,53.6,76,40,9.17
443,Qingquan,CN,2020-07-29 21:39:59,30.45,115.26,81.0,85,95,1.88
444,San Juan,AR,2020-07-29 21:39:59,-31.54,-68.54,54.59,38,0,5.75
445,Fredericksburg,US,2020-07-29 21:36:06,38.3,-77.46,93.99,44,40,3.36
446,Hokitika,NZ,2020-07-29 21:39:59,-42.72,170.97,52.57,80,82,5.1
447,Sharan,RU,2020-07-29 21:39:59,54.82,54.0,59.81,87,41,5.93
448,Praia Da Vitoria,PT,2020-07-29 21:39:59,38.73,-27.07,77.0,78,40,16.91
449,Kutum,SD,2020-07-29 21:39:59,14.2,24.67,77.23,63,76,5.7
450,Sehithwa,BW,2020-07-29 21:40:00,-20.47,22.72,54.72,39,0,4.99
451,Tigre,AR,2020-07-29 21:37:19,-34.43,-58.58,53.01,53,0,8.05
452,Porangatu,BR,2020-07-29 21:40:00,-13.44,-49.15,76.37,29,0,0.43
453,Alekseyevsk,RU,2020-07-29 21:40:00,57.84,108.35,52.88,79,100,7.99
454,Menzelinsk,RU,2020-07-29 21:40:00,55.73,53.1,62.6,72,42,8.95
455,Mookane,BW,2020-07-29 21:40:00,-23.69,26.66,52.79,43,0,1.9
456,Jurmala,LV,2020-07-29 21:40:01,56.97,23.77,59.0,77,0,8.05
457,Prince Rupert,CA,2020-07-29 21:40:01,54.32,-130.32,68.0,56,1,5.82
458,Sasolburg,ZA,2020-07-29 21:40:01,-26.81,27.82,47.07,52,0,3.36
459,Scarborough,GB,2020-07-29 21:40:01,54.28,-0.4,55.0,70,100,1.01
460,Numan,NG,2020-07-29 21:40:01,9.47,12.03,77.38,82,100,6.33
461,Narsaq,GL,2020-07-29 21:40:01,60.92,-46.05,57.2,71,40,10.29
462,Rangoon,MM,2020-07-29 21:40:01,16.81,96.16,78.58,87,99,4.99
463,Polunochnoye,RU,2020-07-29 21:40:02,60.87,60.42,53.69,100,100,0.87
464,Acapulco,MX,2020-07-29 21:40:02,16.86,-99.89,87.8,74,75,6.93
465,Itupiranga,BR,2020-07-29 21:38:40,-5.13,-49.33,91.4,33,78,3.36
466,Mashhad,IR,2020-07-29 21:40:02,36.3,59.61,78.8,26,0,6.93
467,Kholodnyy,RU,2020-07-29 21:40:02,62.72,147.95,46.67,67,45,6.93
468,Leh,IN,2020-07-29 21:40:02,34.17,77.58,59.54,45,76,2.8
469,Bud,US,2020-07-29 21:40:03,39.45,-86.18,88.0,56,1,1.21
470,Cantagalo,BR,2020-07-29 21:40:03,-21.98,-42.37,65.3,88,42,5.44
471,Gainesville,US,2020-07-29 21:35:25,29.65,-82.32,75.99,100,75,3.36
472,Ketchikan,US,2020-07-29 21:40:03,55.34,-131.65,64.4,68,1,9.17
473,Bollnas,SE,2020-07-29 21:38:34,61.35,16.39,54.0,98,5,3.02
474,Maragogi,BR,2020-07-29 21:36:18,-9.01,-35.22,75.09,76,88,14.52
475,Champerico,GT,2020-07-29 21:40:03,14.3,-91.92,86.0,74,90,18.34
476,Saint-Ambroise,CA,2020-07-29 21:40:04,48.55,-71.33,62.6,93,90,2.24
477,Tromso,NO,2020-07-29 21:40:04,69.65,18.96,66.2,55,96,11.41
478,Lazaro Cardenas,MX,2020-07-29 21:40:04,17.96,-102.2,86.63,65,68,6.53
479,Arvika,SE,2020-07-29 21:40:04,59.66,12.59,55.0,100,62,4.7
480,Taltal,CL,2020-07-29 21:40:04,-25.4,-70.48,59.09,65,84,0.96
481,Saint Pete Beach,US,2020-07-29 21:40:04,27.73,-82.74,89.01,66,1,12.75
482,Kasongo,CD,2020-07-29 21:40:04,-4.45,26.67,74.66,29,0,3.4
483,Tucurui,BR,2020-07-29 21:40:04,-3.77,-49.67,81.21,50,18,3.38
484,Pangody,RU,2020-07-29 21:40:04,65.85,74.49,48.63,86,46,4.5
485,Yingkou,CN,2020-07-29 21:40:05,40.66,122.23,73.22,85,0,10.89
486,Camacha,PT,2020-07-29 21:40:05,33.08,-16.33,69.8,77,75,12.75
487,Mae Tha,TH,2020-07-29 21:40:05,18.46,99.14,77.0,94,20,2.24
488,Mosquera,CO,2020-07-29 21:40:05,4.71,-74.23,60.8,82,75,8.05
489,Walvis Bay,NA,2020-07-29 21:40:05,-22.96,14.51,57.0,87,0,5.82
490,Turhal,TR,2020-07-29 21:40:05,40.39,36.08,69.8,68,2,9.17
491,Coruripe,BR,2020-07-29 21:40:05,-10.13,-36.18,74.28,79,48,12.21
492,Pachino,IT,2020-07-29 21:40:05,36.72,15.09,79.0,57,0,2.24
493,Atasu,KZ,2020-07-29 21:40:05,48.68,71.64,58.26,59,0,5.55
494,San Angelo,US,2020-07-29 21:40:05,31.46,-100.44,98.01,30,1,12.75
495,Cascais,PT,2020-07-29 21:37:25,38.7,-9.42,70.0,77,20,14.99
496,Hanna,CA,2020-07-29 21:40:06,51.63,-111.9,82.99,60,16,1.99
497,Altay,CN,2020-07-29 21:40:06,47.87,88.12,58.78,52,85,2.46
498,Nanakuli,US,2020-07-29 21:40:06,21.39,-158.15,86.0,45,1,8.05
499,Maldonado,UY,2020-07-29 21:40:06,-34.67,-54.92,48.2,76,0,6.93
500,Riverton,US,2020-07-29 21:37:12,40.52,-111.94,91.0,25,1,9.17
501,Trapani,IT,2020-07-29 21:40:06,37.83,12.67,80.01,50,0,2.24
502,Interlaken,US,2020-07-29 21:40:06,36.95,-121.73,87.8,77,90,8.05
503,Ibra,OM,2020-07-29 21:40:06,22.69,58.53,88.66,52,86,6.22
504,Roebourne,AU,2020-07-29 21:40:06,-20.78,117.13,66.29,38,0,10.78
505,Aljezur,PT,2020-07-29 21:40:07,37.32,-8.8,77.0,61,0,5.53
506,Berbera,SO,2020-07-29 21:40:07,10.44,45.01,91.47,44,40,16.28
507,Tazovskiy,RU,2020-07-29 21:40:07,67.47,78.7,51.1,75,47,6.24
508,Kimbe,PG,2020-07-29 21:40:07,-5.55,150.14,78.73,84,89,3.11
509,Sungaipenuh,ID,2020-07-29 21:40:07,-2.08,101.38,62.83,92,89,2.59
510,Beyneu,KZ,2020-07-29 21:40:07,45.32,55.2,67.23,72,100,14.2
511,Vestmanna,FO,2020-07-29 21:40:07,62.16,-7.17,46.4,93,94,18.34
512,Killybegs,IE,2020-07-29 21:40:07,54.63,-8.45,57.0,93,90,14.99
513,Sergeyevka,KZ,2020-07-29 21:40:07,53.88,67.42,56.57,80,100,6.35
514,Kanigoro,ID,2020-07-29 21:40:08,-8.13,112.22,63.66,87,18,3.67
515,Hobyo,SO,2020-07-29 21:40:08,5.35,48.53,77.76,83,14,20.89
516,Daru,PG,2020-07-29 21:40:08,-9.08,143.21,75.78,85,100,18.01
517,Troitsko-Pechorsk,RU,2020-07-29 21:40:08,62.71,56.2,49.96,91,0,2.95
518,Lensk,RU,2020-07-29 21:40:08,60.73,114.93,53.19,85,97,6.4
519,Altus,US,2020-07-29 21:40:08,34.64,-99.33,98.6,39,1,9.17
520,Tiarei,PF,2020-07-29 21:40:08,-17.53,-149.33,82.4,69,75,19.46
521,Altamont,US,2020-07-29 21:40:08,42.21,-121.74,93.0,17,1,6.93
522,Kladovo,RS,2020-07-29 21:40:08,44.61,22.61,75.4,63,0,3.24
523,Kushmurun,KZ,2020-07-29 21:40:08,52.45,64.63,62.58,79,29,4.25
524,Katobu,ID,2020-07-29 21:40:09,-4.94,122.53,70.97,85,21,3.78
525,Mach,PK,2020-07-29 21:40:09,29.86,67.33,88.99,35,40,3.56
526,Arman,RU,2020-07-29 21:40:09,59.7,150.17,60.04,44,35,16.15
527,Canon City,US,2020-07-29 21:40:09,38.44,-105.24,91.4,16,1,9.17
528,Tura,IN,2020-07-29 21:40:09,25.52,90.22,74.21,99,99,5.88
529,Bassila,BJ,2020-07-29 21:40:09,9.01,1.67,71.35,93,13,3.51
530,Varnamo,SE,2020-07-29 21:40:09,57.19,14.04,55.0,94,100,1.01
531,Burnie,AU,2020-07-29 21:40:09,-41.07,145.92,46.0,78,11,1.01
532,Santiago,CL,2020-07-29 21:36:39,-33.46,-70.65,71.6,18,0,0.98
533,Revda,RU,2020-07-29 21:40:10,56.8,59.93,57.2,100,100,6.71
534,San Francisco,US,2020-07-29 21:40:09,37.77,-122.42,71.01,56,20,21.92
535,Le Port,RE,2020-07-29 21:40:10,-20.94,55.29,71.6,73,90,10.29
536,Chumikan,RU,2020-07-29 21:40:10,54.72,135.31,72.34,68,48,17.13
537,Asau,RO,2020-07-29 21:40:10,46.43,26.4,66.0,86,6,4.34
538,Miechow,PL,2020-07-29 21:38:50,50.36,20.03,68.0,82,47,3.36
539,Santana Do Livramento,BR,2020-07-29 21:39:23,-30.89,-55.53,41.94,77,0,4.07
540,Namwala,ZM,2020-07-29 21:40:10,-15.75,26.44,54.81,66,0,4.88
541,Deloraine,AU,2020-07-29 21:40:10,-41.53,146.67,37.0,98,9,1.01
542,Athabasca,CA,2020-07-29 21:40:10,54.72,-113.29,78.96,57,27,4.03
543,Mokobeng,BW,2020-07-29 21:40:10,-23.0,27.67,52.45,44,0,3.24
544,Pemangkat,ID,2020-07-29 21:40:11,1.17,108.97,76.98,87,66,10.83
545,Aykhal,RU,2020-07-29 21:40:11,66.0,111.5,50.0,76,100,6.71
546,Udachnyy,RU,2020-07-29 21:40:11,66.42,112.4,50.0,76,100,6.71
547,Cambuci,BR,2020-07-29 21:40:11,-21.58,-41.91,75.2,78,40,13.87
548,Talavera De La Reina,ES,2020-07-29 21:35:49,39.96,-4.83,86.0,24,0,2.19
549,Uzunovo,RU,2020-07-29 21:40:11,54.54,38.62,64.02,94,100,10.29
550,Minot,US,2020-07-29 21:37:10,48.23,-101.3,86.0,37,1,11.41
551,Barra Do Garcas,BR,2020-07-29 21:40:12,-15.89,-52.26,78.49,39,12,5.48
552,Pathein,MM,2020-07-29 21:40:12,16.78,94.73,77.25,94,100,3.94
553,Tumut,AU,2020-07-29 21:40:12,-35.3,148.22,41.47,86,92,1.07
554,Kamaishi,JP,2020-07-29 21:40:12,39.27,141.88,68.41,79,11,5.82
555,Kandi,BJ,2020-07-29 21:40:12,11.13,2.94,75.13,88,16,4.27
556,Henties Bay,NA,2020-07-29 21:40:12,-22.12,14.28,57.0,88,0,5.91
557,Zhanaozen,KZ,2020-07-29 21:40:12,43.3,52.8,69.98,59,70,21.85
558,Abu Samrah,SY,2020-07-29 21:40:12,35.3,37.18,81.1,30,0,5.08
559,Samthar,IN,2020-07-29 21:40:12,25.85,78.92,83.48,79,100,3.11
560,Williston,US,2020-07-29 21:37:40,48.15,-103.62,93.0,40,100,1.99
561,Loncoche,CL,2020-07-29 21:40:12,-39.37,-72.63,51.01,93,75,0.45
562,Vasai,IN,2020-07-29 21:40:13,19.47,72.8,87.01,94,75,3.36
563,Murgab,TM,2020-07-29 21:40:13,37.5,61.97,77.0,31,0,4.7
564,Lahaina,US,2020-07-29 21:40:13,20.88,-156.68,87.8,54,40,12.75
565,Samarai,PG,2020-07-29 21:40:13,-10.62,150.67,76.96,83,95,17.2
566,Winnemucca,US,2020-07-29 21:40:13,40.97,-117.74,100.4,8,1,5.82
567,Cochrane,CA,2020-07-29 21:40:13,51.18,-114.47,82.0,54,1,10.29
568,Sur,OM,2020-07-29 21:40:13,22.57,59.53,92.75,53,92,11.97
569,Ulaangom,MN,2020-07-29 21:40:13,49.98,92.07,59.52,72,42,4.09
